Hair Style Name,Normal Price (N$),Barber,Weather,Environment Noise Level,Head Shape,Customer Reaction,Discount Percent,Age Group,Pre Hair Length,Physical Height (m),Body Mass (kg),Date (DDMMYYYY),Client Skin Tone,Styling Time (minutes)
Mohawk,80,Ben,Moderate,Low,Triangular,Serious,0,30-39,Medium,1.8237970126474168,63,23/06/2020,Dark,57
Fade,80,Tom,Moderate,Moderate,Round,Relaxed,10,50-59,Short,1.6021312273691781,82,23/06/2020,Light,50
Baby cut,60,Leo,Moderate,Moderate,Round,Happy,10,30-39,Medium,1.6474665493141774,72,23/06/2020,Light,35
Bald,50,Ben,Moderate,Low,Pear,Worried,0,5-19,Medium,1.846838137653665,36,23/06/2020,Dark,32
Afro,70,Ben,Moderate,Loud,Square,Serious,10,60-69,Long,1.8144876724497991,82,23/06/2020,Dark,38
Bald,50,Ben,Moderate,Moderate,Oval,Relaxed,20,5-19,Medium,1.7567880424592688,32,23/06/2020,Light,40
Trim,20,Ben,Moderate,Loud,Triangular,Relaxed,10,20-29,Short,1.7125759700683343,53,23/06/2020,Light,20
Afro,70,Tom,Moderate,Moderate,Square,Happy,20,60-69,Long,1.560668457512675,82,23/06/2020,Light,41
Fade,80,Leo,Moderate,Moderate,Oval,Worried,0,40-49,Short,1.675023919547547,75,23/06/2020,Light,47
Baby cut,60,Ben,Moderate,Loud,Round,Hurried,20,50-59,Long,1.622077988103534,83,23/06/2020,Light,32
Afro,70,Tom,Moderate,Moderate,Pear,Tired,0,5-19,Long,1.8839319493628661,29,23/06/2020,Light,45
Trim,20,Tom,Moderate,Loud,Round,Happy,0,30-39,Short,1.7248282153025507,63,24/06/2020,Light,19
Trim,20,Tom,Moderate,Moderate,Round,Serious,0,40-49,Long,1.8399449383805624,70,24/06/2020,Light,30
Panga,80,Ben,Moderate,Loud,Triangular,Tired,10,20-29,Long,1.5436036730259974,57,24/06/2020,Dark,43
Baby cut,60,Leo,Moderate,Moderate,Oval,Hurried,0,40-49,Medium,1.7484726844271656,68,24/06/2020,Dark,38
Afro,70,Tom,Moderate,Moderate,Triangular,Serious,20,50-59,Long,1.6080528040204418,80,24/06/2020,Light,41
Fade,80,Ben,Moderate,Low,Square,Hurried,0,50-59,Short,1.5757653757912622,83,24/06/2020,Light,51
Bald,50,Ben,Moderate,Moderate,Heart,Worried,15,30-39,Short,1.8216146994704652,63,24/06/2020,Light,22
Bald,50,Tom,Moderate,Low,Triangular,Happy,10,40-49,Long,1.61796432244211,68,24/06/2020,Dark,34
Afro,70,Leo,Moderate,Loud,Heart,Serious,15,40-49,Long,1.8457237362066663,74,24/06/2020,Dark,35
Mohawk,80,Tom,Moderate,Moderate,Square,Worried,20,20-29,Long,1.8429066964465997,58,24/06/2020,Light,43
Mohawk,80,Leo,Moderate,Low,Round,Happy,15,40-49,Medium,1.6497833969275804,70,24/06/2020,Light,56
Afro,70,Leo,Moderate,Moderate,Pear,Serious,10,60-69,Long,1.8188840348978035,81,24/06/2020,Light,40
Baby cut,60,Leo,Moderate,Moderate,Pear,Happy,15,5-19,Short,1.797913602410329,36,24/06/2020,Light,42
Trim,20,Ben,Moderate,Low,Triangular,Tired,10,40-49,Medium,1.631402157022001,78,24/06/2020,Light,33
Mohawk,80,Tom,Moderate,Moderate,Round,Hurried,10,20-29,Long,1.6212131645357042,54,25/06/2020,Dark,45
Mohawk,80,Leo,Moderate,Low,Square,Tired,10,30-39,Long,1.6379843623703774,66,25/06/2020,Light,50
Afro,70,Tom,Moderate,Low,Triangular,Tired,20,40-49,Long,1.895143800620753,69,25/06/2020,Dark,46
Mohawk,80,Tom,Moderate,Moderate,Heart,Tired,20,30-39,Medium,1.8658195828261466,63,25/06/2020,Light,47
Afro,70,Tom,Moderate,Moderate,Square,Relaxed,10,5-19,Long,1.5447233277130616,38,25/06/2020,Light,40
Fade,80,Tom,Moderate,Loud,Pear,Serious,0,50-59,Medium,1.5414626538360745,76,25/06/2020,Dark,52
Panga,80,Ben,Moderate,Low,Oval,Happy,0,50-59,Medium,1.6865160777381365,78,25/06/2020,Dark,41
Fade,80,Tom,Moderate,Low,Oval,Relaxed,20,5-19,Medium,1.7493474703248313,33,25/06/2020,Dark,53
Baby cut,60,Tom,Moderate,Low,Pear,Happy,0,20-29,Medium,1.7930084528120345,52,25/06/2020,Dark,31
Bald,50,Leo,Moderate,Loud,Heart,Relaxed,20,60-69,Long,1.7620977771774204,78,25/06/2020,Dark,32
Baby cut,60,Leo,Moderate,Low,Round,Serious,0,40-49,Short,1.7964051638737475,76,25/06/2020,Dark,44
Baby cut,60,Tom,Moderate,Low,Square,Tired,0,60-69,Long,1.809552026365123,77,25/06/2020,Light,34
Mohawk,80,Leo,Moderate,Moderate,Triangular,Tired,15,60-69,Long,1.6632315349615765,84,25/06/2020,Dark,43
Afro,70,Ben,Moderate,Loud,Pear,Worried,10,50-59,Long,1.7669705071514816,75,25/06/2020,Dark,52
Bald,50,Ben,Moderate,Moderate,Oval,Serious,10,50-59,Short,1.7975599361048826,78,26/06/2020,Dark,35
Baby cut,60,Ben,Moderate,Moderate,Round,Worried,0,20-29,Short,1.793131143499254,53,26/06/2020,Dark,30
Fade,80,Ben,Moderate,Moderate,Triangular,Tired,10,40-49,Medium,1.7214136169895662,68,26/06/2020,Dark,37
Mohawk,80,Ben,Moderate,Low,Triangular,Tired,15,40-49,Medium,1.5436769958823808,77,26/06/2020,Light,52
Trim,20,Leo,Moderate,Low,Triangular,Relaxed,0,40-49,Short,1.58588306759651,71,26/06/2020,Light,34
Trim,20,Leo,Moderate,Loud,Round,Serious,20,50-59,Medium,1.8443092996815356,83,26/06/2020,Light,16
Mohawk,80,Leo,Moderate,Loud,Oval,Hurried,15,20-29,Medium,1.7392308957816045,50,26/06/2020,Light,58
Bald,50,Tom,Moderate,Low,Square,Happy,0,20-29,Short,1.7166770869833727,57,26/06/2020,Light,31
Baby cut,60,Tom,Moderate,Moderate,Triangular,Hurried,15,5-19,Short,1.5796385828688713,39,26/06/2020,Light,33
Baby cut,60,Tom,Moderate,Moderate,Pear,Worried,0,20-29,Long,1.8696851233792013,57,26/06/2020,Dark,48
Bald,50,Ben,Moderate,Low,Oval,Happy,10,30-39,Short,1.6448751700248243,63,26/06/2020,Dark,31
Bald,50,Ben,Moderate,Moderate,Triangular,Tired,0,50-59,Long,1.8910691947326645,78,26/06/2020,Light,22
Panga,80,Ben,Moderate,Low,Triangular,Happy,15,50-59,Long,1.863323279290777,83,26/06/2020,Light,56
Bald,50,Leo,Moderate,Low,Oval,Tired,0,20-29,Short,1.8216083883360277,53,26/06/2020,Dark,27
Fade,80,Ben,Moderate,Low,Square,Relaxed,0,40-49,Short,1.8531225900974926,74,27/06/2020,Dark,54
Bald,50,Leo,Moderate,Loud,Triangular,Serious,0,60-69,Short,1.8505965253230041,81,27/06/2020,Dark,38
Bald,50,Ben,Moderate,Moderate,Oval,Tired,10,5-19,Short,1.5622890201119437,35,27/06/2020,Light,29
Trim,20,Ben,Moderate,Loud,Oval,Serious,15,40-49,Long,1.8807595652568085,73,27/06/2020,Light,26
Bald,50,Leo,Moderate,Low,Oval,Happy,15,5-19,Long,1.6354998851335047,37,27/06/2020,Dark,20
Afro,70,Ben,Moderate,Low,Round,Hurried,20,5-19,Long,1.7665996840537752,37,27/06/2020,Light,38
Panga,80,Tom,Moderate,Moderate,Triangular,Hurried,15,20-29,Long,1.8444851921254812,50,27/06/2020,Dark,42
Baby cut,60,Tom,Moderate,Low,Square,Worried,0,50-59,Short,1.5308151771814023,80,27/06/2020,Light,41
Afro,70,Leo,Moderate,Loud,Pear,Serious,0,20-29,Long,1.7451762122405174,57,27/06/2020,Dark,51
Afro,70,Ben,Moderate,Low,Triangular,Happy,20,40-49,Long,1.8740896320080802,78,27/06/2020,Light,43
Trim,20,Ben,Moderate,Loud,Round,Relaxed,15,40-49,Short,1.7972286781264466,70,27/06/2020,Light,34
Panga,80,Ben,Moderate,Loud,Pear,Serious,20,50-59,Long,1.8141812014482717,78,27/06/2020,Dark,55
Baby cut,60,Ben,Moderate,Low,Oval,Hurried,20,50-59,Medium,1.5350993666206174,79,27/06/2020,Light,37
Fade,80,Ben,Moderate,Low,Triangular,Tired,0,5-19,Medium,1.7358123012333808,32,27/06/2020,Light,34
Trim,20,Leo,Moderate,Loud,Heart,Happy,15,40-49,Short,1.7785561630265372,77,28/06/2020,Light,32
Baby cut,60,Ben,Moderate,Moderate,Triangular,Hurried,10,30-39,Short,1.8368078275677788,67,28/06/2020,Dark,45
Baby cut,60,Tom,Moderate,Loud,Round,Relaxed,20,40-49,Medium,1.7708992240723136,68,28/06/2020,Dark,31
Bald,50,Leo,Moderate,Moderate,Triangular,Relaxed,0,50-59,Medium,1.5087725835545143,73,28/06/2020,Light,32
Trim,20,Ben,Moderate,Low,Pear,Tired,15,5-19,Short,1.7614328440234397,35,28/06/2020,Dark,19
Mohawk,80,Leo,Moderate,Moderate,Pear,Relaxed,20,30-39,Medium,1.8109129943737243,66,28/06/2020,Light,45
Bald,50,Leo,Moderate,Low,Triangular,Worried,0,30-39,Long,1.6828178929708821,70,28/06/2020,Dark,24
Mohawk,80,Leo,Moderate,Moderate,Pear,Relaxed,0,60-69,Medium,1.571183161445721,84,28/06/2020,Light,58
Panga,80,Ben,Moderate,Loud,Round,Serious,0,40-49,Medium,1.7592588520589048,69,28/06/2020,Light,40
Afro,70,Tom,Moderate,Low,Oval,Hurried,0,60-69,Long,1.5618886554178308,78,28/06/2020,Light,43
Afro,70,Leo,Moderate,Loud,Heart,Relaxed,0,40-49,Long,1.6395943108696152,75,28/06/2020,Light,51
Mohawk,80,Leo,Moderate,Loud,Round,Worried,0,20-29,Medium,1.8281557524672416,50,28/06/2020,Light,45
Fade,80,Leo,Moderate,Loud,Triangular,Hurried,10,30-39,Medium,1.6169604623501368,71,28/06/2020,Dark,52
Trim,20,Leo,Moderate,Low,Square,Happy,15,5-19,Medium,1.722697946394678,31,28/06/2020,Dark,33
Bald,50,Leo,Moderate,Moderate,Pear,Serious,20,40-49,Medium,1.8647152232145123,75,29/06/2020,Light,37
Trim,20,Tom,Moderate,Loud,Round,Relaxed,10,50-59,Short,1.8657842485393,81,29/06/2020,Light,35
Mohawk,80,Tom,Moderate,Low,Round,Serious,0,5-19,Medium,1.6400397352602591,37,29/06/2020,Dark,50
Fade,80,Tom,Moderate,Low,Square,Tired,0,30-39,Medium,1.8030959101474322,72,29/06/2020,Dark,48
Fade,80,Tom,Moderate,Low,Pear,Worried,15,50-59,Medium,1.704155176237668,81,29/06/2020,Dark,35
Bald,50,Leo,Moderate,Low,Pear,Worried,20,60-69,Short,1.8599098617263992,85,29/06/2020,Light,30
Fade,80,Leo,Moderate,Moderate,Square,Happy,15,5-19,Short,1.8765656444254992,38,29/06/2020,Light,39
Baby cut,60,Leo,Moderate,Loud,Round,Happy,10,60-69,Medium,1.774619522031891,75,29/06/2020,Dark,30
Baby cut,60,Tom,Moderate,Low,Heart,Hurried,0,5-19,Short,1.5524012758086996,35,29/06/2020,Light,30
Fade,80,Ben,Moderate,Moderate,Oval,Worried,15,60-69,Medium,1.6942320388313457,83,29/06/2020,Dark,53
Baby cut,60,Leo,Moderate,Moderate,Oval,Happy,10,50-59,Long,1.6498801314287734,81,29/06/2020,Dark,31
Trim,20,Tom,Moderate,Loud,Pear,Hurried,20,50-59,Medium,1.6392971943885053,79,29/06/2020,Dark,25
Fade,80,Leo,Moderate,Moderate,Triangular,Serious,20,20-29,Short,1.5238429061560994,56,29/06/2020,Light,46
Afro,70,Ben,Moderate,Moderate,Triangular,Happy,10,40-49,Long,1.7133376663161388,74,29/06/2020,Dark,49
Bald,50,Leo,Moderate,Low,Triangular,Hurried,0,20-29,Short,1.5018365978069468,51,30/06/2020,Dark,36
Bald,50,Tom,Moderate,Moderate,Triangular,Serious,10,40-49,Long,1.5202801298704012,75,30/06/2020,Dark,20
Bald,50,Tom,Moderate,Loud,Oval,Happy,0,60-69,Short,1.8442975697573218,76,30/06/2020,Light,34
Baby cut,60,Ben,Moderate,Low,Triangular,Happy,20,5-19,Long,1.6116153805129687,38,30/06/2020,Dark,38
Afro,70,Leo,Moderate,Moderate,Oval,Tired,0,60-69,Long,1.6551008970330319,76,30/06/2020,Dark,44
Mohawk,80,Ben,Moderate,Moderate,Pear,Hurried,0,20-29,Medium,1.706046843642007,53,30/06/2020,Dark,47
Mohawk,80,Tom,Moderate,Loud,Square,Happy,10,50-59,Medium,1.593062208569719,81,30/06/2020,Dark,54
Fade,80,Leo,Moderate,Moderate,Pear,Happy,10,30-39,Medium,1.518258898660465,65,30/06/2020,Dark,38
Panga,80,Leo,Moderate,Low,Square,Worried,15,5-19,Long,1.8284481836380153,29,30/06/2020,Dark,52
Mohawk,80,Leo,Moderate,Low,Heart,Worried,15,30-39,Medium,1.762428641560132,63,30/06/2020,Dark,52
Baby cut,60,Ben,Moderate,Low,Round,Worried,15,30-39,Long,1.5670861531604345,68,30/06/2020,Light,41
Afro,70,Leo,Moderate,Low,Round,Relaxed,15,50-59,Long,1.6939590216006295,79,30/06/2020,Light,49
Panga,80,Tom,Moderate,Loud,Square,Worried,10,30-39,Medium,1.5986397663237597,63,30/06/2020,Light,41
Fade,80,Tom,Moderate,Moderate,Oval,Relaxed,20,60-69,Medium,1.5319728261980914,81,30/06/2020,Light,41
